menuID,menuName,menuDisplayName,menuDescription,categoryID,categoryName,categoryDisplayName,categoryDescription,dishID,dishName,dishPrice,dishType,dishDescription,displayName,printName,tags
,Menu,,,,Burgertory (all burgers comes with regular fries),,,,Burbur Burger with regular fries,28.50,standard,"Falafel pattie, harissa mayo, lettuce, tomato, red onion, pickles, cheddar cheese + beetroot relish. Served with chips.",,,
,Menu,,,,Burgertory (all burgers comes with regular fries),,,,Satay faction burger with regular fries,29.50,standard,Vegan satay-inspired burger served with regular fries.,,,
,Menu,,,,Smooth Brews,,,,Tropical,15.00,standard,"Mango, passionfruit, banana, orange juice, coconut cream",,,
,Menu,,,,Smooth Brews,,,,Ixcacao,16.00,standard,"Cacao powder, banana, cacao nibs, dates, almond mylk, cinnamon, vanilla + hint of chilli.",,,
,Menu,,,,Smooth Brews,,,,Acai,15.00,standard,,,,
,Menu,,,,Cold Brews,,,,Juices By The Glass,11.00,standard,,,,
,Menu,,,,Cold Brews,,,,Phoenix Organic Juices,8.00,standard,,,,
,Menu,,,,Drinks,,,,Mylkshakes,13.50,standard,Vegan milk-based shakes,,,
,Menu,,,,Drinks,,,,Tropical,15.00,standard,"Mango, passionfruit, banana, orange juice, coconut cream",,,
,Menu,,,,Drinks,,,,Ixcacao,16.00,standard,"Cacao powder, banana, cacao nibs, dates, almond mylk, cinnamon, vanilla + hint of chilli.",,,
,Menu,,,,Drinks,,,,Acai,15.00,standard,,,,
,Menu,,,,Drinks,,,,Juices By The Glass,11.00,standard,Freshly squeezed juices served by the glass.,,,
,Menu,,,,Drinks,,,,Phoenix Organic Juices,8.00,standard,,,,
,Menu,,,,Drinks,,,,Iced Chocolate,19.00,standard,"With house chocolate sauce, ice cream, plant based mylk, whipped coconut cream.",,,
,Menu,,,,Drinks,,,,Iced Coffee,19.00,standard,"Espresso shot, plant based mylk, ice cream, whipped coconut cream",,,
,Menu,,,,Drinks,,,,Bohemia Organic Tea,7.50,standard,"Organic tea blend, brewed to perfection.",,,
,Menu,,,,Drinks,,,,Bohemia Premium Organic Teas,7.50,standard,,,,
,Menu,,,,Drinks,,,,Mayan Man Cacao Tea,7.50,standard,"Rich, velvety tea infused with the deep flavours of cacao.",,,
,Menu,,,,Drinks,,,,Forage + Bloom Organic Teas,7.50,standard,"Salvation, klg, bloom, repose, roasted, calrify.",,,
,Menu,,,,Drinks,,,,Espresso,6.50,standard,Rich and intense coffee shot.,,,
,Menu,,,,Drinks,,,,Flat White,8.00,standard,Rich and velvety coffee drink.,,,
,Menu,,,,Drinks,,,,Turmeric Ginger Oat Latte,9.50,standard,House blend with shavings of fresh ginger + a touch of apple syrup.,,,
,Menu,,,,Drinks,,,,Latte,8.00,standard,Rich and smooth coffee drink.,,,
,Menu,,,,Drinks,,,,Hot Chocolate,8.50,standard,Homemade chocolate powder,,,
,Menu,,,,Drinks,,,,Phoenix Chai Latte,9.50,standard,"Spiced black tea latte with a warm, comforting aroma.",,,
,Menu,,,,Drinks,,,,Mocha,8.50,standard,Rich and smooth coffee drink.,,,
,Menu,,,,Drinks,,,,Ristretto,6.50,standard,Strong and rich coffee shot.,,,
,Menu,,,,Drinks,,,,Long Black,6.50,standard,Strong and rich black coffee.,,,
,Menu,,,,Drinks,,,,Americano,6.50,standard,Rich and smooth hot brew.,,,
,Menu,,,,Drinks,,,,Moon,10.50,standard,"carob, reishi, mesquite, ashwaganda, vervain",,,
,Menu,,,,Drinks,,,,Lovers,10.50,standard,"Shatavari, Damiana, Maca, Rose",,,
,Menu,,,,Drinks,,,,Shroom,10.50,standard,"Cacao, Peppermint, Chaga, Lions Mane, Gotu Kola",,,
,Menu,,,,Drinks,,,,Bliss,10.00,standard,"Cacao, Tumeric, Ashwaganga, He SHou Wu",,,
,Menu,,,,Ice Ice Baby,,,,Iced Chocolate,19.00,standard,"With house chocolate sauce, ice cream, plant based mylk, whipped coconut cream.",,,Popular
,Menu,,,,Ice Ice Baby,,,,Iced Coffee,19.00,standard,"Espresso shot, plant based mylk, ice cream, whipped coconut cream",,,
,Menu,,,,Tea Brews By The Pot,,,,Bohemia Organic Tea,7.50,standard,"Organic tea blend, brewed to perfection.",,,
